,Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking status,reservation year,total_nights,booking density,avg_price_per_night
34864,INN34865,2,0,2,3,Not Selected,0,Room_Type 1,95,Online,0,0,0,77.35,0,2018-04-15,Canceled,2018,5,0.052,15.47
34865,INN34866,2,0,2,2,Not Selected,0,Room_Type 1,15,Online,0,0,0,129.0,1,2018-08-20,Canceled,2018,4,0.25,32.25
34866,INN34867,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,87.78,1,2017-09-20,Not_Canceled,2017,2,0.143,43.89
34867,INN34868,2,0,2,2,Not Selected,0,Room_Type 1,162,Online,0,0,0,80.75,0,2018-08-27,Canceled,2018,4,0.025,20.188
34868,INN34869,2,0,2,5,Meal Plan 1,0,Room_Type 1,181,Online,0,0,0,72.75,1,2018-08-06,Not_Canceled,2018,7,0.038,10.393
34869,INN34870,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,85.0,0,2017-12-29,Not_Canceled,2017,3,0.02,28.333
34870,INN34871,1,0,1,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,85.0,0,2018-02-15,Canceled,2018,3,0.333,28.333
34871,INN34872,2,0,1,2,Meal Plan 1,0,Room_Type 1,237,Online,0,0,0,89.25,0,2017-09-14,Canceled,2017,3,0.013,29.75
34872,INN34873,2,1,2,1,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,152.1,0,2018-08-13,Not_Canceled,2018,3,0.086,50.7
34873,INN34874,2,0,2,3,Meal Plan 1,0,Room_Type 1,129,Online,0,0,0,80.5,1,2018-08-04,Not_Canceled,2018,5,0.038,16.1
34874,INN34875,2,0,2,2,Meal Plan 1,0,Room_Type 1,136,Offline,0,0,0,80.75,0,2018-09-04,Not_Canceled,2018,4,0.029,20.188
34875,INN34876,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,117.6,0,2018-03-24,Not_Canceled,2018,3,0.071,39.2
34876,INN34877,1,0,0,3,Meal Plan 1,0,Room_Type 1,176,Offline,0,0,0,116.1,0,2018-09-08,Canceled,2018,3,0.017,38.7
34877,INN34878,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,2018-06-06,Not_Canceled,2018,3,0.025,36.667
34878,INN34879,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,79.0,0,2018-12-05,Not_Canceled,2018,3,0.75,26.333
34879,INN34880,1,0,1,3,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,63.8,0,2018-01-25,Not_Canceled,2018,4,0.8,15.95
34880,INN34881,2,0,0,2,Not Selected,0,Room_Type 1,11,Online,0,0,0,91.5,0,2018-12-02,Not_Canceled,2018,2,0.167,45.75
34881,INN34882,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,72.0,0,2017-10-04,Not_Canceled,2017,1,0.077,72.0
34882,INN34883,3,0,0,3,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,118.58,1,2018-11-17,Not_Canceled,2018,3,0.13,39.527
34884,INN34885,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,73.9,1,2018-01-06,Not_Canceled,2018,1,1.0,73.9
34885,INN34886,2,0,0,2,Meal Plan 1,0,Room_Type 4,26,Online,0,0,0,142.0,0,2018-04-15,Canceled,2018,2,0.074,71.0
34886,INN34887,3,0,2,1,Meal Plan 1,0,Room_Type 4,29,Online,0,0,0,154.93,2,2018-09-25,Not_Canceled,2018,3,0.1,51.643
34887,INN34888,2,0,0,2,Meal Plan 1,0,Room_Type 1,55,Online,0,0,0,84.8,1,2018-03-01,Not_Canceled,2018,2,0.036,42.4
34888,INN34889,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,Offline,0,0,0,80.0,0,2018-04-20,Not_Canceled,2018,4,0.015,20.0
34889,INN34890,2,0,2,5,Meal Plan 2,0,Room_Type 1,277,Offline,0,0,0,89.14,1,2018-09-05,Not_Canceled,2018,7,0.025,12.734
34890,INN34891,0,2,2,2,Meal Plan 1,0,Room_Type 2,31,Online,0,0,0,124.25,2,2018-09-16,Not_Canceled,2018,4,0.125,31.062
34891,INN34892,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,85.0,0,2018-01-19,Not_Canceled,2018,1,1.0,85.0
34892,INN34893,2,0,0,3,Meal Plan 1,1,Room_Type 1,51,Online,0,0,0,90.9,1,2018-03-15,Not_Canceled,2018,3,0.058,30.3
34893,INN34894,2,0,0,3,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,159.33,1,2018-06-29,Canceled,2018,3,0.333,53.11
34894,INN34895,2,0,0,2,Not Selected,0,Room_Type 1,36,Online,0,0,0,99.0,2,2018-09-01,Not_Canceled,2018,2,0.054,49.5
34895,INN34896,2,0,2,1,Meal Plan 1,0,Room_Type 1,62,Offline,0,0,0,95.88,0,2018-05-21,Canceled,2018,3,0.048,31.96
34896,INN34897,2,0,0,2,Meal Plan 1,0,Room_Type 4,58,Online,0,0,0,127.0,0,2017-12-30,Not_Canceled,2017,2,0.034,63.5
34897,INN34898,2,0,1,2,Not Selected,1,Room_Type 1,47,Online,0,0,0,81.5,1,2018-02-26,Not_Canceled,2018,3,0.062,27.167
34898,INN34899,1,0,0,2,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,113.0,0,2018-10-26,Not_Canceled,2018,2,0.048,56.5
34899,INN34900,2,0,2,4,Not Selected,0,Room_Type 1,77,Online,0,0,0,94.5,0,2018-07-23,Canceled,2018,6,0.077,15.75
34900,INN34901,2,0,1,3,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,145.8,2,2017-09-21,Not_Canceled,2017,4,0.105,36.45
34901,INN34902,2,0,1,2,Meal Plan 1,0,Room_Type 1,95,Offline,0,0,0,58.0,1,2018-03-11,Not_Canceled,2018,3,0.031,19.333
34902,INN34903,2,0,0,2,Not Selected,0,Room_Type 1,15,Online,0,0,0,79.0,0,2018-02-12,Canceled,2018,2,0.125,39.5
34903,INN34904,1,0,1,0,Meal Plan 1,1,Room_Type 1,3,Corporate,1,0,3,65.0,0,2018-06-06,Not_Canceled,2018,1,0.25,65.0
34904,INN34905,2,0,1,2,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,121.33,4,2018-11-11,Not_Canceled,2018,3,0.07,40.443
34905,INN34906,2,0,0,2,Meal Plan 1,0,Room_Type 4,11,Complementary,0,0,0,0.0,1,2017-12-11,Not_Canceled,2017,2,0.167,0.0
34906,INN34907,2,0,0,3,Meal Plan 1,0,Room_Type 1,4,Online,1,11,4,80.3,1,2018-01-12,Not_Canceled,2018,3,0.6,26.767
34907,INN34908,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Corporate,0,0,0,90.0,0,2017-09-09,Not_Canceled,2017,3,0.042,30.0
34908,INN34909,2,0,0,3,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,110.0,0,2018-09-08,Canceled,2018,3,0.018,36.667
34909,INN34910,2,0,2,2,Meal Plan 1,0,Room_Type 1,3,Online,1,11,10,80.1,1,2018-01-16,Not_Canceled,2018,4,1.0,20.025
34911,INN34912,1,0,2,0,Meal Plan 2,0,Room_Type 1,386,Offline,0,0,0,90.0,0,2018-10-23,Not_Canceled,2018,2,0.005,45.0
34912,INN34913,2,1,0,4,Meal Plan 1,0,Room_Type 1,98,Online,0,0,0,106.2,1,2018-11-02,Not_Canceled,2018,4,0.04,26.55
34913,INN34914,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Offline,0,0,0,75.0,0,2018-06-17,Canceled,2018,2,0.008,37.5
34914,INN34915,2,1,0,3,Meal Plan 1,0,Room_Type 1,90,Online,0,0,0,130.5,1,2018-07-05,Not_Canceled,2018,3,0.033,43.5
34915,INN34916,2,0,1,3,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,139.28,0,2018-10-03,Canceled,2018,4,0.129,34.82
34916,INN34917,2,0,0,3,Meal Plan 1,0,Room_Type 4,29,Offline,0,0,0,75.0,0,2017-10-20,Not_Canceled,2017,3,0.1,25.0
34917,INN34918,2,0,1,3,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,155.0,1,2017-09-21,Not_Canceled,2017,4,4.0,38.75
34918,INN34919,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Corporate,0,0,0,66.0,0,2018-01-14,Not_Canceled,2018,1,0.333,66.0
34919,INN34920,2,0,2,4,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,93.0,1,2018-02-13,Not_Canceled,2018,6,0.273,15.5
34920,INN34921,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,114.0,1,2017-10-13,Not_Canceled,2017,1,1.0,114.0
34921,INN34922,3,0,1,3,Meal Plan 1,0,Room_Type 4,93,Online,0,0,0,143.23,0,2018-06-20,Canceled,2018,4,0.043,35.808
34922,INN34923,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,Offline,0,0,0,94.5,0,2017-08-29,Canceled,2017,3,0.021,31.5
34923,INN34924,2,0,0,2,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,78.3,1,2018-02-26,Canceled,2018,2,0.038,39.15
34924,INN34925,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,128.0,0,2017-08-18,Not_Canceled,2017,1,1.0,128.0
34925,INN34926,2,0,0,3,Meal Plan 1,0,Room_Type 4,144,Online,0,0,0,149.4,2,2018-09-01,Not_Canceled,2018,3,0.021,49.8
34926,INN34927,1,0,0,1,Not Selected,0,Room_Type 1,2,Online,0,0,0,89.0,0,2018-03-30,Not_Canceled,2018,1,0.333,89.0
34927,INN34928,2,0,0,1,Meal Plan 1,0,Room_Type 1,53,Online,0,0,0,90.9,0,2018-04-02,Canceled,2018,1,0.019,90.9
34928,INN34929,3,0,2,5,Meal Plan 1,0,Room_Type 4,91,Online,0,0,0,146.7,0,2018-07-03,Not_Canceled,2018,7,0.076,20.957
34929,INN34930,2,0,0,1,Not Selected,0,Room_Type 1,2,Online,0,0,0,67.5,1,2017-12-24,Not_Canceled,2017,1,0.333,67.5
34930,INN34931,2,0,1,2,Not Selected,0,Room_Type 1,2,Online,0,0,0,169.33,0,2018-08-15,Not_Canceled,2018,3,1.0,56.443
34931,INN34932,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,2018-06-02,Not_Canceled,2018,2,0.018,50.0
34932,INN34933,1,0,1,0,Not Selected,0,Room_Type 1,8,Online,0,0,0,129.0,0,2018-09-11,Not_Canceled,2018,1,0.111,129.0
34934,INN34935,3,0,2,2,Meal Plan 1,0,Room_Type 4,99,Online,0,0,0,146.7,0,2018-07-03,Canceled,2018,4,0.04,36.675
34935,INN34936,2,0,0,4,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,111.6,1,2018-10-25,Canceled,2018,4,0.063,27.9
34936,INN34937,3,0,0,2,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,159.0,1,2017-09-04,Not_Canceled,2017,2,0.167,79.5
34937,INN34938,2,0,2,1,Meal Plan 2,0,Room_Type 1,12,Online,0,0,0,129.0,0,2018-02-07,Canceled,2018,3,0.231,43.0
34938,INN34939,3,0,2,2,Meal Plan 1,0,Room_Type 4,50,Online,0,0,0,142.2,0,2018-07-10,Not_Canceled,2018,4,0.078,35.55
34939,INN34940,2,0,0,4,Meal Plan 1,0,Room_Type 1,134,Offline,0,0,0,71.0,1,2018-04-19,Not_Canceled,2018,4,0.03,17.75
34940,INN34941,2,0,1,2,Meal Plan 1,0,Room_Type 1,124,Online,0,0,0,110.1,1,2018-05-13,Not_Canceled,2018,3,0.024,36.7
34941,INN34942,2,0,1,0,Not Selected,0,Room_Type 1,18,Online,0,0,0,129.0,1,2018-09-26,Canceled,2018,1,0.053,129.0
34942,INN34943,2,0,1,1,Not Selected,0,Room_Type 1,71,Online,0,0,0,85.5,0,2018-04-18,Not_Canceled,2018,2,0.028,42.75
34943,INN34944,2,0,0,1,Meal Plan 1,1,Room_Type 1,6,Online,0,0,0,98.0,0,2017-08-14,Not_Canceled,2017,1,0.143,98.0
34944,INN34945,2,0,2,1,Not Selected,0,Room_Type 1,48,Online,0,0,0,69.5,1,2018-03-05,Not_Canceled,2018,3,0.061,23.167
34945,INN34946,2,0,2,1,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,85.5,0,2018-09-10,Not_Canceled,2018,3,0.079,28.5
34946,INN34947,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,Offline,0,0,0,61.0,0,2018-02-28,Canceled,2018,3,0.026,20.333
34947,INN34948,2,0,0,1,Not Selected,0,Room_Type 1,3,Online,0,0,0,87.78,0,2017-10-22,Not_Canceled,2017,1,0.25,87.78
34948,INN34949,2,0,0,2,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,85.0,0,2017-11-20,Not_Canceled,2017,2,0.061,42.5
34949,INN34950,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,Corporate,0,0,0,81.5,0,2018-02-04,Not_Canceled,2018,2,0.062,40.75
34950,INN34951,2,0,2,2,Meal Plan 1,0,Room_Type 1,94,Online,0,0,0,73.95,0,2018-03-19,Canceled,2018,4,0.042,18.488
34951,INN34952,3,0,2,2,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,172.0,0,2018-03-26,Canceled,2018,4,0.2,43.0
34952,INN34953,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,105.0,0,2018-10-26,Not_Canceled,2018,1,0.167,105.0
34953,INN34954,2,0,0,1,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,72.0,0,2018-10-28,Not_Canceled,2018,1,0.014,72.0
34954,INN34955,3,0,0,4,Meal Plan 1,0,Room_Type 4,99,Online,0,0,0,150.3,0,2018-08-24,Canceled,2018,4,0.04,37.575
34955,INN34956,3,0,2,5,Meal Plan 1,0,Room_Type 4,19,Online,0,0,0,150.43,2,2018-04-15,Canceled,2018,7,0.35,21.49
34956,INN34957,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,121.6,0,2018-08-20,Canceled,2018,1,0.2,121.6
34957,INN34958,2,0,2,3,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,85.0,0,2018-07-23,Not_Canceled,2018,5,0.192,17.0
34958,INN34959,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,Offline,0,0,0,48.0,0,2017-10-16,Not_Canceled,2017,2,0.111,24.0
34959,INN34960,3,0,0,3,Meal Plan 1,0,Room_Type 4,63,Online,0,0,0,168.3,0,2018-08-09,Not_Canceled,2018,3,0.047,56.1
34960,INN34961,2,0,0,3,Not Selected,0,Room_Type 2,211,Online,0,0,0,68.69,0,2018-05-31,Canceled,2018,3,0.014,22.897
34961,INN34962,2,0,1,3,Meal Plan 1,0,Room_Type 1,116,Online,0,0,0,136.0,1,2018-05-19,Canceled,2018,4,0.034,34.0
34963,INN34964,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,Offline,0,0,0,62.8,0,2018-04-20,Canceled,2018,4,0.015,15.7
34964,INN34965,3,0,1,1,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,169.93,1,2018-09-12,Not_Canceled,2018,2,0.286,84.965
34966,INN34967,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109.0,0,2017-08-14,Not_Canceled,2017,2,0.05,54.5
34967,INN34968,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,Offline,0,0,0,81.67,0,2018-02-28,Not_Canceled,2018,3,0.026,27.223
34968,INN34969,1,0,1,4,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,128.4,2,2018-08-29,Not_Canceled,2018,5,0.5,25.68
34969,INN34970,2,0,0,3,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,72.25,2,2017-10-29,Not_Canceled,2017,3,0.05,24.083
34970,INN34971,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,90.95,1,2017-11-06,Not_Canceled,2017,4,0.154,22.738
34971,INN34972,2,0,2,2,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,95.0,0,2018-09-10,Not_Canceled,2018,4,0.2,23.75
34972,INN34973,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Complementary,0,0,0,0.0,0,2018-05-14,Not_Canceled,2018,1,1.0,0.0
34973,INN34974,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,86.0,0,2018-02-18,Not_Canceled,2018,3,0.188,28.667
34974,INN34975,2,0,0,3,Not Selected,0,Room_Type 1,194,Online,0,0,0,73.46,0,2018-04-21,Canceled,2018,3,0.015,24.487
34975,INN34976,1,0,0,1,Meal Plan 1,0,Room_Type 1,19,Corporate,0,0,0,95.0,1,2017-10-27,Not_Canceled,2017,1,0.05,95.0
34976,INN34977,2,0,1,0,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,91.0,0,2018-03-07,Canceled,2018,1,0.045,91.0
34977,INN34978,2,2,2,2,Meal Plan 1,0,Room_Type 6,23,Online,0,0,0,198.9,0,2018-05-07,Canceled,2018,4,0.167,49.725
34978,INN34979,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,95.0,0,2018-04-24,Canceled,2018,2,0.014,47.5
34979,INN34980,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,Offline,0,0,0,100.0,0,2018-03-25,Canceled,2018,3,0.038,33.333
34980,INN34981,2,0,1,3,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,80.75,0,2018-05-30,Not_Canceled,2018,4,0.087,20.188
34981,INN34982,2,0,1,5,Meal Plan 1,0,Room_Type 1,90,Offline,0,0,0,95.0,3,2018-09-05,Not_Canceled,2018,6,0.066,15.833
34982,INN34983,2,2,2,4,Meal Plan 1,0,Room_Type 6,1,Online,0,0,0,142.38,0,2018-12-17,Not_Canceled,2018,6,3.0,23.73
34983,INN34984,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,Offline,0,0,0,108.0,0,2017-09-18,Not_Canceled,2017,1,0.014,108.0
34984,INN34985,2,1,0,1,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,126.0,1,2018-12-27,Not_Canceled,2018,1,0.012,126.0
34986,INN34987,2,0,0,1,Not Selected,0,Room_Type 1,32,Online,0,0,0,88.0,0,2018-11-26,Canceled,2018,1,0.03,88.0
34987,INN34988,2,0,2,1,Meal Plan 1,0,Room_Type 4,105,Online,0,0,0,96.3,0,2018-04-17,Not_Canceled,2018,3,0.028,32.1
34988,INN34989,2,0,2,3,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,110.7,1,2018-06-26,Not_Canceled,2018,5,0.078,22.14
34989,INN34990,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,2018-06-15,Canceled,2018,2,0.011,65.0
34990,INN34991,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,Offline,0,0,0,75.0,0,2017-11-13,Not_Canceled,2017,2,0.025,37.5
34991,INN34992,2,0,0,1,Meal Plan 1,0,Room_Type 7,0,Complementary,0,0,0,0.0,2,2017-11-05,Not_Canceled,2017,1,1.0,0.0
34992,INN34993,1,0,2,2,Meal Plan 1,0,Room_Type 1,74,Offline,0,0,0,68.0,0,2018-07-23,Not_Canceled,2018,4,0.053,17.0
34993,INN34994,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,Offline,0,0,0,94.5,0,2017-08-01,Not_Canceled,2017,3,0.025,31.5
34994,INN34995,2,1,2,5,Meal Plan 1,0,Room_Type 1,158,Online,0,0,0,76.5,2,2017-08-07,Not_Canceled,2017,7,0.044,10.929
34995,INN34996,2,0,0,3,Not Selected,0,Room_Type 1,113,Online,0,0,0,116.1,0,2018-06-09,Not_Canceled,2018,3,0.026,38.7
34996,INN34997,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled,2018,3,0.01,29.667
34997,INN34998,2,0,0,4,Meal Plan 1,0,Room_Type 1,296,Offline,0,0,0,85.0,0,2018-09-21,Canceled,2018,4,0.013,21.25
34998,INN34999,1,0,0,1,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,115.0,0,2018-10-15,Canceled,2018,1,0.006,115.0
34999,INN35000,2,0,0,2,Meal Plan 1,0,Room_Type 4,207,Online,0,0,0,105.3,1,2018-08-05,Canceled,2018,2,0.01,52.65
35000,INN35001,2,0,0,3,Not Selected,0,Room_Type 1,68,Online,0,0,0,116.1,0,2018-05-10,Canceled,2018,3,0.043,38.7
35001,INN35002,2,0,1,2,Meal Plan 1,0,Room_Type 4,9,Online,0,0,0,64.03,1,2018-02-26,Not_Canceled,2018,3,0.3,21.343
35002,INN35003,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,Offline,0,0,0,115.0,1,2018-07-30,Canceled,2018,2,0.007,57.5
35003,INN35004,3,0,2,4,Meal Plan 1,0,Room_Type 4,199,Online,0,0,0,119.0,0,2018-12-28,Not_Canceled,2018,6,0.03,19.833
35004,INN35005,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,Offline,0,0,0,94.5,0,2017-07-11,Not_Canceled,2017,3,0.031,31.5
35005,INN35006,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,Offline,0,0,0,94.5,0,2017-08-22,Canceled,2017,3,0.022,31.5
35006,INN35007,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,0.0,0,2017-11-20,Not_Canceled,2017,2,1.0,0.0
35007,INN35008,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,64.4,0,2018-03-18,Not_Canceled,2018,1,1.0,64.4
35008,INN35009,2,0,0,1,Meal Plan 1,0,Room_Type 5,3,Corporate,0,0,0,159.0,0,2018-05-19,Not_Canceled,2018,1,0.25,159.0
35009,INN35010,2,1,0,2,Meal Plan 1,0,Room_Type 1,84,Online,0,0,0,121.5,2,2018-07-15,Not_Canceled,2018,2,0.024,60.75
35010,INN35011,2,0,1,2,Meal Plan 1,0,Room_Type 1,106,Online,0,0,0,108.3,0,2018-07-11,Canceled,2018,3,0.028,36.1
35011,INN35012,2,0,1,2,Not Selected,0,Room_Type 1,52,Online,0,0,0,108.0,1,2018-10-17,Not_Canceled,2018,3,0.057,36.0
35012,INN35013,1,0,0,3,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,85.5,1,2017-10-07,Not_Canceled,2017,3,0.086,28.5
35013,INN35014,2,0,2,1,Meal Plan 1,0,Room_Type 2,194,Online,0,0,0,76.85,1,2018-07-09,Not_Canceled,2018,3,0.015,25.617
35014,INN35015,2,0,0,4,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,58.9,1,2017-08-26,Canceled,2017,4,0.034,14.725
35015,INN35016,2,0,0,1,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,135.9,1,2018-05-19,Canceled,2018,1,0.01,135.9
35016,INN35017,3,0,1,5,Meal Plan 1,0,Room_Type 4,141,Online,0,0,0,131.47,1,2018-08-01,Not_Canceled,2018,6,0.042,21.912
35017,INN35018,3,0,2,2,Meal Plan 1,0,Room_Type 4,47,Online,0,0,0,114.48,2,2018-07-02,Not_Canceled,2018,4,0.083,28.62
35018,INN35019,2,0,0,2,Meal Plan 1,1,Room_Type 1,84,Online,0,0,0,126.9,1,2018-08-04,Not_Canceled,2018,2,0.024,63.45
35019,INN35020,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,75.0,0,2017-12-29,Not_Canceled,2017,3,0.02,25.0
35020,INN35021,3,0,2,2,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,121.98,0,2018-12-02,Canceled,2018,4,0.066,30.495
35021,INN35022,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,Online,0,0,0,69.22,0,2018-03-02,Not_Canceled,2018,3,0.07,23.073
35022,INN35023,1,0,1,2,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,171.9,2,2018-11-07,Not_Canceled,2018,3,0.03,57.3
35023,INN35024,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,108.42,0,2018-06-14,Not_Canceled,2018,3,0.103,36.14
35024,INN35025,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Offline,0,0,0,109.0,0,2017-07-17,Canceled,2017,2,0.007,54.5
35025,INN35026,2,0,0,2,Meal Plan 1,0,Room_Type 4,101,Online,0,0,0,123.3,0,2018-07-22,Canceled,2018,2,0.02,61.65
35026,INN35027,2,0,2,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,101.7,0,2018-08-28,Not_Canceled,2018,3,0.081,33.9
35027,INN35028,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Complementary,1,0,3,0.0,1,2018-03-09,Not_Canceled,2018,1,1.0,0.0
35028,INN35029,2,0,1,3,Meal Plan 2,0,Room_Type 1,4,Offline,0,0,0,106.0,0,2018-03-07,Not_Canceled,2018,4,0.8,26.5
35029,INN35030,3,0,0,4,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,145.35,1,2018-03-23,Canceled,2018,4,0.098,36.338
35030,INN35031,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,Offline,0,0,0,80.0,0,2018-10-07,Canceled,2018,3,0.009,26.667
35031,INN35032,2,1,2,5,Not Selected,0,Room_Type 1,101,Online,0,0,0,92.83,1,2018-07-23,Not_Canceled,2018,7,0.069,13.261
35032,INN35033,2,0,1,5,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,70.0,0,2018-12-27,Not_Canceled,2018,6,0.182,11.667
35033,INN35034,2,0,2,1,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,82.0,0,2018-02-21,Not_Canceled,2018,3,1.0,27.333
35034,INN35035,2,0,1,1,Not Selected,0,Room_Type 1,268,Online,0,0,0,95.4,0,2018-10-01,Canceled,2018,2,0.007,47.7
35035,INN35036,2,0,1,3,Not Selected,0,Room_Type 1,85,Online,0,0,0,116.1,0,2018-08-29,Not_Canceled,2018,4,0.047,29.025
35036,INN35037,2,0,1,2,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,123.3,1,2018-09-02,Not_Canceled,2018,3,0.054,41.1
35037,INN35038,1,0,2,3,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,130.9,2,2017-09-25,Not_Canceled,2017,5,0.076,26.18
35038,INN35039,2,0,1,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,132.0,0,2018-08-13,Not_Canceled,2018,2,0.222,66.0
35039,INN35040,2,0,1,1,Meal Plan 1,0,Room_Type 1,123,Online,0,0,0,100.8,1,2018-04-30,Canceled,2018,2,0.016,50.4
35040,INN35041,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,2018-05-31,Canceled,2018,3,0.026,33.333
35041,INN35042,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,Offline,0,0,0,109.0,0,2018-07-30,Canceled,2018,2,0.007,54.5
35042,INN35043,3,0,0,3,Meal Plan 1,0,Room_Type 4,12,Online,0,0,0,183.67,0,2018-03-24,Canceled,2018,3,0.231,61.223
35043,INN35044,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,79.0,0,2018-03-21,Not_Canceled,2018,1,1.0,79.0
35044,INN35045,1,2,0,1,Meal Plan 1,0,Room_Type 6,6,Online,0,0,0,174.0,1,2017-09-04,Not_Canceled,2017,1,0.143,174.0
